Vuosi,Kk,Ha_Tunnus,Hallinnonala,Tv_Tunnus,Kirjanpitoyksikkö,PaaluokkaOsasto_TunnusP,PaaluokkaOsasto_sNimi,Luku_TunnusP,Luku_sNimi,Momentti_TunnusP,Momentti_sNimi,TakpT_TunnusP,TakpT_sNimi,TakpTr_sNimi,Tililuokka_Tunnus,Tililuokka_sNimi,Ylatiliryhma_Tunnus,Ylatiliryhma_sNimi,Tiliryhma_Tunnus,Tiliryhma_sNimi,Tililaji_Tunnus,Tililaji_sNimi,LkpT_Tunnus,LkpT_sNimi,Alkuperäinen_talousarvio,Lisätalousarvio,Voimassaoleva_talousarvio,Käytettävissä,Alkusaldo,Nettokertymä_ko_vuodelta,NettoKertymaAikVuosSiirrt,Nettokertymä,Loppusaldo
2022,2,28,Valtiovarainministeriön hallinnonala,305,Verohallinto,28.,Valtiovarainministeriön hallinnonala,28.10.,Verotus ja tulli,28.10.01.,Verohallinnon toimintamenot,28.10.01.,Verohallinnon toimintamenot,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000700,Virkasuhteisten vuosilomalisä,0.0,0.0,0.0,0.0,0.0,14.28,0.0,14.28,14.28
2022,2,28,Valtiovarainministeriön hallinnonala,305,Verohallinto,28.,Valtiovarainministeriön hallinnonala,28.10.,Verotus ja tulli,28.10.01.,Verohallinnon toimintamenot,28.10.01.,Verohallinnon toimintamenot,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43298000,"Toimistopalvelut, sisäiset",0.0,0.0,0.0,0.0,0.0,36827.78,0.0,36827.78,36827.78
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,259-260,Edelleen tilitettävät erät,25920000,Työnantajan eläkemaksut (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477.93,-477.93
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,28.,Valtiovarainministeriön hallinnonala,28.30.,"Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto",28.30.03.,Digi- ja väestötietoviraston toimintamenot,28.30.03.,Digi- ja väestötietoviraston toimintamenot,,3,TOIMINNAN TUOTOT,39,Muut toiminnan tuotot,39,Muut toiminnan tuotot,398,Muut tuotot,39890000,Muut tuotot,0.0,0.0,0.0,0.0,0.0,-104.0,0.0,-104.0,-104.0
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,259-260,Edelleen tilitettävät erät,25960000,Työttömyysvakuutusmaksut (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36060.15,-36060.15
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.70.,Valtionhallinnon kehittäminen,28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärj",28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärjestelmät",,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000100,Virkasuhteisten varsinaiset palkat,0.0,0.0,0.0,0.0,0.0,8540.24,0.0,8540.24,8540.24
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.70.,Valtionhallinnon kehittäminen,28.70.05.,Sosiaali- ja terveydenhuollon  sekä pelastustoimen uudistuks,4.21.28.70.05.1.,Sosiaali- ja terveydenhuollon sekä pelastustoimen uudistuksen valmistelun ja toimeenpanon tuki ja ohjaus,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,439,Muut palvelut,43920000,Asiantuntija- ja tutkimuspalvelut,0.0,0.0,0.0,0.0,0.0,0.0,3202.5,3202.5,3202.5
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.90.,Kuntien tukeminen,28.90.30.,Valtionosuus kunnille peruspalvelujen järjestämiseen,28.90.30.1.,Valtionosuus kunnille peruspalvelujen järjestämiseen (KPY),,8,SIIRTOTALOUDEN TUOTOT JA KULUT,82-83,Siirtotalouden kulut,82-83,Siirtotalouden kulut,820,SiirTal. kulut paikallishal. pl HVA-hallinto,82000000,"Valtionosuudet käyttötalous, paikallishallinto, pl. Hyvinvointialuehallinto",0.0,0.0,0.0,0.0,0.0,645359538.0,0.0,645359538.0,645359538.0
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,3,TOIMINNAN TUOTOT,30,Maksullisen toiminnan tuotot,30,Maksullisen toiminnan tuotot,301,Tuotot maksuperustelain mukaisista julkisoike,30120000,Maksuperustelain mukaiset julkisoikeudelliset tuotot elinkeinoelämältä,0.0,0.0,0.0,0.0,0.0,-540.0,0.0,-540.0,-540.0
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,4.21.28.01.01.1.5.,Tehokkaan rahanpesun estämisen valvonnan  ja täytäntöönpanon varmistaminen (RRF pilari2) (EK) (varattu),,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,411,Henkilöstösivukulut,41120000,Eläkemaksut,0.0,0.0,0.0,0.0,0.0,0.0,1057.14,1057.14,1057.14
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,4.21.28.01.01.1.5.,Tehokkaan rahanpesun estämisen valvonnan  ja täytäntöönpanon varmistaminen (RRF pilari2) (EK) (varattu),,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,411,Henkilöstösivukulut,41140000,Tapaturmamaksut,0.0,0.0,0.0,0.0,0.0,0.0,9.64,9.64,9.64
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,3,TOIMINNAN TUOTOT,39,Muut toiminnan tuotot,39,Muut toiminnan tuotot,397,Yhteisrahoitteisen toiminnan tuotot,39790000,Muut yhteisrahoitteisen toiminnan tuotot,0.0,0.0,0.0,0.0,0.0,-29702.82,0.0,-29702.82,-29702.82
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000400,Virkasuhteisten lomarahat,0.0,0.0,0.0,0.0,0.0,2797.26,0.0,2797.26,2797.26
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,17,LYHYTAIKAISET SAAMISET,174,Muut lyhytaikaiset saamiset,17490000,Muut lyhytaikaiset saamiset (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36976.61,-36976.61
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,17,LYHYTAIKAISET SAAMISET,173,Siirtosaamiset,17390000,Muut siirtosaamiset (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71182.97,-71182.97
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,19,"RAHAT, PANKKISAAMISET JA MUUT RAHOITUSVARAT",199,Sisäisen rahaliikkeen tilit,19940800,"Tyhjennykset (T), Danske Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3881449627.85,-3881449627.85
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,262,Muut lyhytaikaiset velat,26278100,"Siirtotalouden vastikkeettomiin kuluihin liittyvät velat, Kieku-reskontra, sisäiset (T)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,18915.53,18915.53
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,12.,Sekalaiset tulot,12.32.,Työ- ja elinkeinoministeriön hallinnonala,12.32.99.,Työ- ja elinkeinoministeriön hallinnonalan muut tulot,12.32.99.07.,Muut tulot,,8,SIIRTOTALOUDEN TUOTOT JA KULUT,82-83,Siirtotalouden kulut,82-83,Siirtotalouden kulut,823,Siirtotalouden kulut elinkeinoelämäl,82310000,"Valtionavustukset käyttötalous, elinkeinoelämä",0.0,0.0,0.0,0.0,0.0,-181896.06,0.0,-181896.06,-181896.06
2022,2,28,Valtiovarainministeriön hallinnonala,305,Verohallinto,28.,Valtiovarainministeriön hallinnonala,28.10.,Verotus ja tulli,28.10.01.,Verohallinnon toimintamenot,28.10.01.,Verohallinnon toimintamenot,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,439,Muut palvelut,43990000,Muut palvelut,0.0,0.0,0.0,0.0,0.0,31401.18,0.0,31401.18,31401.18
2022,2,28,Valtiovarainministeriön hallinnonala,305,Verohallinto,28.,Valtiovarainministeriön hallinnonala,28.10.,Verotus ja tulli,28.10.01.,Verohallinnon toimintamenot,28.10.01.,Verohallinnon toimintamenot,,4,TOIMINNAN KULUT,40,"Aineet, tarvikkeet ja tavarat",40,"Aineet, tarvikkeet ja tavarat",400,Ostot tilikauden aikana,40090000,"Muut aineet, tarvikkeet ja tavarat",0.0,0.0,0.0,0.0,0.0,10706.43,0.0,10706.43,10706.43
2022,2,28,Valtiovarainministeriön hallinnonala,305,Verohallinto,28.,Valtiovarainministeriön hallinnonala,28.10.,Verotus ja tulli,28.10.01.,Verohallinnon toimintamenot,28.10.01.,Verohallinnon toimintamenot,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,411,Henkilöstösivukulut,41120001,Eläkemaksujen oikaisut,0.0,0.0,0.0,0.0,0.0,-3327.62,0.0,-3327.62,-3327.62
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,19,"RAHAT, PANKKISAAMISET JA MUUT RAHOITUSVARAT",190,Kassatilit,19000000,Kassatili (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.0,1592.0
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,28.,Valtiovarainministeriön hallinnonala,28.30.,"Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto",28.30.03.,Digi- ja väestötietoviraston toimintamenot,4.21.28.30.03.,Digi- ja väestötietoviraston toimintamenot,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43220300,Tietoliikennepalvelut,0.0,0.0,0.0,0.0,0.0,0.0,25104.84,25104.84,25104.84
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,28.,Valtiovarainministeriön hallinnonala,28.30.,"Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto",28.30.03.,Digi- ja väestötietoviraston toimintamenot,28.30.03.,Digi- ja väestötietoviraston toimintamenot,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43240000,Pankkipalvelut,0.0,0.0,0.0,0.0,0.0,871.14,0.0,871.14,871.14
2022,2,28,Valtiovarainministeriön hallinnonala,308,Digi- ja väestötietovirasto,28.,Valtiovarainministeriön hallinnonala,28.30.,"Tilastotoimi, taloudellinen tutkimus ja rekisterihallinto",28.30.03.,Digi- ja väestötietoviraston toimintamenot,28.30.03.,Digi- ja väestötietoviraston toimintamenot,,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43280000,"Talous- ja henkilöstöhallinnon palvelujen ostot, sisäiset",0.0,0.0,0.0,0.0,0.0,71939.75,0.0,71939.75,71939.75
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,11.,Verot ja veronluonteiset tulot,11.04.,Liikevaihdon perusteella kannettavat verot ja maksut,11.04.01.,Arvonlisävero,11.04.01.,Arvonlisävero,,9,TUOTOT VEROISTA JA PAKOLLISISTA MAKSUISTA,92,Perityt arvonlisäverot,92,Perityt arvonlisäverot,920,Perityt arvonlisäverotuoto,92020000,Arvonlisäverotuotot 24 %,0.0,0.0,0.0,0.0,0.0,-132.48,0.0,-132.48,-132.48
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,28.,Valtiovarainministeriön hallinnonala,28.20.,Palvelut valtioyhteisölle,28.20.01.,Valtiokonttorin toimintamenot,28.20.01.01.,Valtiokonttorin toimintamenot,,4,TOIMINNAN KULUT,40,"Aineet, tarvikkeet ja tavarat",40,"Aineet, tarvikkeet ja tavarat",400,Ostot tilikauden aikana,40010000,Toimistotarvikkeet,0.0,0.0,0.0,0.0,0.0,823.4,0.0,823.4,823.4
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,28.,Valtiovarainministeriön hallinnonala,28.20.,Palvelut valtioyhteisölle,28.20.01.,Valtiokonttorin toimintamenot,28.20.01.01.,Valtiokonttorin toimintamenot,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41030600,"Asevelvollisten, kadettien jne. ja siviilipalvelullisten päivärahat",0.0,0.0,0.0,0.0,0.0,621.9,0.0,621.9,621.9
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,33.,Sosiaali- ja terveysministeriön hallinnonala,33.50.,Veteraanien tukeminen,33.50.52.,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoi,4.21.33.50.52.,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin,,8,SIIRTOTALOUDEN TUOTOT JA KULUT,82-83,Siirtotalouden kulut,82-83,Siirtotalouden kulut,825,Siirtotalouden kulut voittoa tavoitt,82560000,"Muut siirtotalouden kulut käyttötalous, voittoa tavoittelemattomat yhteisöt",0.0,0.0,0.0,0.0,0.0,0.0,41185.41,41185.41,41185.41
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,33.,Sosiaali- ja terveysministeriön hallinnonala,33.50.,Veteraanien tukeminen,33.50.52.,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoi,4.21.33.50.52.,Valtion korvaus sota- ja sotilasinvalidien kuntoutus- ja hoitolaitosten kustannuksiin,,8,SIIRTOTALOUDEN TUOTOT JA KULUT,82-83,Siirtotalouden kulut,82-83,Siirtotalouden kulut,820,SiirTal. kulut paikallishal. pl HVA-hallinto,82020000,"Muut siirtotalouden kulut käyttötalous, paikallishallinto, pl. Hyvinvointialuehallinto",0.0,0.0,0.0,0.0,0.0,0.0,7618.88,7618.88,7618.88
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.70.,Valtionhallinnon kehittäminen,28.70.05.,Sosiaali- ja terveydenhuollon  sekä pelastustoimen uudistuks,4.21.28.70.05.1.,Sosiaali- ja terveydenhuollon sekä pelastustoimen uudistuksen valmistelun ja toimeenpanon tuki ja ohjaus,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,411,Henkilöstösivukulut,41140000,Tapaturmamaksut,0.0,0.0,0.0,0.0,0.0,0.0,27.86,27.86,27.86
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43220300,Tietoliikennepalvelut,0.0,0.0,0.0,0.0,0.0,257.7,0.0,257.7,257.7
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,432,Toimistopalvelut,43270000,Sovelluspalvelut,0.0,0.0,0.0,0.0,0.0,300.0,0.0,300.0,300.0
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,439,Muut palvelut,43928000,"Asiantuntija- ja tutkimuspalvelut, sisäiset",0.0,0.0,0.0,0.0,0.0,2120.0,0.0,2120.0,2120.0
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,36.,Valtionvelan korot,36.01.,Valtionvelan korko,36.01.90.,Valtionvelan korko,36.01.90.1.5.,Velkasitoumuslainat (KPY),,5,RAHOITUSTUOTOT JA -KULUT,51,Rahoituskulut,51,Rahoituskulut,510,Korkokulut,51000000,Korot euromääräisistä veloista,0.0,0.0,0.0,0.0,0.0,-22879343.21,0.0,-22879343.21,-22879343.21
2022,2,28,Valtiovarainministeriön hallinnonala,301,Valtiokonttori,28.,Valtiovarainministeriön hallinnonala,28.20.,Palvelut valtioyhteisölle,28.20.01.,Valtiokonttorin toimintamenot,28.20.01.02.,Suomen elpymis- ja palautumissuunnitelman täytäntöönpanon varmistaminen (RRF Pilari2) (EK) (varattu),,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000100,Virkasuhteisten varsinaiset palkat,0.0,0.0,0.0,0.0,0.0,22732.86,0.0,22732.86,22732.86
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.70.,Valtionhallinnon kehittäminen,28.70.23.,Valtionavustustoiminnan kehittämis- ja digitalisointihanke,4.21.28.70.23.,Valtionavustustoiminnan kehittämis- ja digitalisointihanke,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,411,Henkilöstösivukulut,41100000,Työnantajan sosiaaliturvamaksut,0.0,0.0,0.0,0.0,0.0,0.0,725.88,725.88,725.88
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,43,Palvelujen ostot,43,Palvelujen ostot,433,Henkilöstöpalvelut,43330000,Virkistyspalvelut,0.0,0.0,0.0,0.0,0.0,3458.0,0.0,3458.0,3458.0
2022,2,28,Valtiovarainministeriön hallinnonala,300,Valtiovarainministeriö,28.,Valtiovarainministeriön hallinnonala,28.01.,Hallinto,28.01.01.,Valtiovarainministeriön toimintamenot,28.01.01.1.1.,Toimintamenot (KPY),,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000200,Virkasuhteisten työaika- ja suoriteperusteiset lisät ja korvaukset (pl. ylityökorvaukset),0.0,0.0,0.0,0.0,0.0,-32.12,0.0,-32.12,-32.12
2022,2,28,Valtiovarainministeriön hallinnonala,360,Etelä-Suomen aluehallintovirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,19,"RAHAT, PANKKISAAMISET JA MUUT RAHOITUSVARAT",199,Sisäisen rahaliikkeen tilit,19940800,"Tyhjennykset (T), Danske Bank",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054797.15,2054797.15
2022,2,28,Valtiovarainministeriön hallinnonala,360,Etelä-Suomen aluehallintovirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,262,Muut lyhytaikaiset velat,26200804,"Epäselvät erät (T), Danske Bank selvittelytili 4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10809.09,-10809.09
2022,2,28,Valtiovarainministeriön hallinnonala,213,Ahvenanmaan valtionvirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,19,"RAHAT, PANKKISAAMISET JA MUUT RAHOITUSVARAT",199,Sisäisen rahaliikkeen tilit,19930100,"Katteet (T), Nordea",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.69,-54.69
2022,2,28,Valtiovarainministeriön hallinnonala,213,Ahvenanmaan valtionvirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,259-260,Edelleen tilitettävät erät,25960000,Työttömyysvakuutusmaksut (T),0.0,0.0,0.0,0.0,0.0,0.0,0.0,-792.78,-792.78
2022,2,28,Valtiovarainministeriön hallinnonala,213,Ahvenanmaan valtionvirasto,11.,Verot ja veronluonteiset tulot,11.10.,Muut verot,11.10.07.,Ajoneuvovero,11.10.07.,Ajoneuvovero,,9,TUOTOT VEROISTA JA PAKOLLISISTA MAKSUISTA,90,Verot ja veronluonteiset maksut,90,Verot ja veronluonteiset maksut,901,Muut verot ja veronluonteiset maksut,90140000,Muut välilliset verot,0.0,0.0,0.0,0.0,0.0,-514095.17,0.0,-514095.17,-514095.17
2022,2,28,Valtiovarainministeriön hallinnonala,309,Valtion talous- ja henkilöstöhallinnon palvelukeskus,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,1,VASTAAVAA,15-19,VAIHTO- JA RAHOITUSOMAISUUS,17,LYHYTAIKAISET SAAMISET,174,Muut lyhytaikaiset saamiset,17490100,"Muut lyhytaikaiset saamiset (T), Kieku-reskontra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-440.12,-440.12
2022,2,28,Valtiovarainministeriön hallinnonala,309,Valtion talous- ja henkilöstöhallinnon palvelukeskus,28.,Valtiovarainministeriön hallinnonala,28.70.,Valtionhallinnon kehittäminen,28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärj",4.20.28.70.02.,"Valtion talous-, henkilöstö- ja toimitilahallinnon tietojärjestelmät",,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000100,Virkasuhteisten varsinaiset palkat,0.0,0.0,0.0,0.0,0.0,0.0,74729.35,74729.35,74729.35
2022,2,28,Valtiovarainministeriön hallinnonala,309,Valtion talous- ja henkilöstöhallinnon palvelukeskus,28.,Valtiovarainministeriön hallinnonala,28.20.,Palvelut valtioyhteisölle,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toim,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toimintamenot,,4,TOIMINNAN KULUT,45,Muut kulut,45,Muut kulut,452,Käyttöoikeusmaksut,45200000,"Patentti-, lisenssi- ja käyttöoikeusmaksut",0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,21.0
2022,2,28,Valtiovarainministeriön hallinnonala,309,Valtion talous- ja henkilöstöhallinnon palvelukeskus,28.,Valtiovarainministeriön hallinnonala,28.20.,Palvelut valtioyhteisölle,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toim,28.20.07.,Valtion talous- ja henkilöstöhallinnon palvelukeskuksen toimintamenot,,4,TOIMINNAN KULUT,41,Henkilöstökulut,41,Henkilöstökulut,410,Palkat ja palkkiot,41000400,Virkasuhteisten lomarahat,0.0,0.0,0.0,0.0,0.0,3674.73,0.0,3674.73,3674.73
2022,2,28,Valtiovarainministeriön hallinnonala,360,Etelä-Suomen aluehallintovirasto,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,Tapahtumia,vain liikekirjanpidossa,,2,VASTATTAVAA,24-29,VIERAS PÄÄOMA,25-26,LYHYTAIKAINEN,257,Ostovelat,25700100,"Ostovelat (T), Kieku-reskontra",0.0,0.0,0.0,0.0,0.0,0.0,0.0,333943.58,333943.58
2022,2,28,Valtiovarainministeriön hallinnonala,360,Etelä-Suomen aluehallintovirasto,28.,Valtiovarainministeriön hallinnonala,28.40.,Valtion alue- ja paikallishallinto,28.40.01.,Aluehallintoviraston toimintamenot,28.40.01.01.,Aluehallintoviraston toimintamenot,,3,TOIMINNAN TUOTOT,39,Muut toiminnan tuotot,39,Muut toiminnan tuotot,398,Muut tuotot,39890000,Muut tuotot,0.0,0.0,0.0,0.0,0.0,-9030.0,0.0,-9030.0,-9030.0
